profile_name,timestep,value
DHW_or_space,574,0.37326195473648255
DHW_or_space,575,0.29553903943277876
DHW_or_space,576,0.27004028021142945
DHW_or_space,577,0.24710404885122977
DHW_or_space,578,0.24779710542830582
DHW_or_space,579,0.26766803272559897
DHW_or_space,580,0.3337052051427849
DHW_or_space,581,0.5145663969686728
DHW_or_space,582,0.7515088122010688
DHW_or_space,583,0.817092266718917
DHW_or_space,584,0.742539427965518
DHW_or_space,585,0.6936898097716222
DHW_or_space,586,0.6117839190070533
DHW_or_space,587,0.5707616020166543
DHW_or_space,588,0.5293303490333756
DHW_or_space,589,0.45118642695099104
DHW_or_space,590,0.3894216261114267
DHW_or_space,591,0.3956002654866141
DHW_or_space,592,0.4431136049373601
DHW_or_space,593,0.545907218091046
DHW_or_space,594,0.6241235810465581
DHW_or_space,595,0.5670100578117557
DHW_or_space,596,0.5170048248198824
DHW_or_space,597,0.46450129099629917
DHW_or_space,598,0.37357558922511513
DHW_or_space,599,0.2936088477867766
DHW_or_space,600,0.266373713016984
DHW_or_space,601,0.24164320634624908
DHW_or_space,602,0.24139855560859225
DHW_or_space,603,0.2633509249339433
DHW_or_space,604,0.3318434009650719
DHW_or_space,605,0.515128676314953
DHW_or_space,606,0.7543241758558525
DHW_or_space,607,0.8212252800250974
DHW_or_space,608,0.7486063415203905
DHW_or_space,609,0.7015043371745243
DHW_or_space,610,0.6386340269573845
DHW_or_space,611,0.5990165500924746
DHW_or_space,612,0.5543477407428924
DHW_or_space,613,0.4706910168709198
DHW_or_space,614,0.4106814109777006
DHW_or_space,615,0.41424751183576647
DHW_or_space,616,0.4560967073442692
DHW_or_space,617,0.5641175845524522
DHW_or_space,618,0.6408909739180038
DHW_or_space,619,0.5865420533424565
DHW_or_space,620,0.536969455205466
DHW_or_space,621,0.48422156766045427
DHW_or_space,622,0.39416452804837543
DHW_or_space,623,0.3171512065648153
DHW_or_space,624,0.2918446733126551
DHW_or_space,625,0.26999643982069993
